country_code,found_country,longitude,address,latitude,country_name,used,continent,alt_addr,timestamp,no_result
GB,True,-2.1880662,"Of, Cubberley, Gloucestershire, England",51.7643786,England,0,Europe,,,
GB,True,-2.4920541,"Of, Newbury, Gloucestershire, England",51.5040063,England,0,Europe,,,
GB,True,-1.3249375,"Of , Newbury, Berkshire, England",51.3968471,England,0,Europe,,,
GB,True,-1.9032487,", Ludgarshall, Wiltshire, England",51.324162,England,0,Europe,,,
GB,True,-1.5111773,"Of, Harewood, Yorkshire, England",53.9010438,England,0,Europe,,,
GB,True,-1.3293873,"Of, Micklefield, Yorkshire, England",53.7943276,England,0,Europe,,,
GB,True,-2.7540658,", Shrewsbury, Shropshire, England",52.707755,England,0,Europe,,,
GB,True,-2.7686972,", Usk, Monmouthshire, England",51.4818832,England,0,Europe,,,
GB,True,-1.7076505,"Of, Alnwick, Northumberland, England",55.4133985,England,0,Europe,,,
GB,True,-1.8190963,"Of Castle Raby, Raby With Keverstone, Durham, England",54.5937943,England,0,Europe,,,
GB,True,-1.8017245,"Castle Raby, Raby With Keverstone, Durham, England",54.5910607,England,0,Europe,,,
US,True,-105.9552006,(61-1425),36.0032435,United States,0,North America,,,
FR,True,0.8905783,"Chateau De Beaufort, Meuse-et-Loire, France",47.4230544,France,0,Europe,,,
GB,True,-0.8622549,", Howden, Yorkshire, England",53.7473189,England,0,Europe,,,
GB,True,-0.5404819,"Lincoln Catheral, Lincoln, Lincolnshire, England",53.2293545,England,0,Europe,,,
GB,True,-1.4967286,", Wakefield, Yorkshire, England",53.6829541,England,0,Europe,,,
GB,True,-1.4968547,"Of, , Westmorland, England",53.6835789,England,0,Europe,,,
IT,True,9.6912326,Sp,44.238366,Italy,0,Europe,,,
GB,True,0.4646698,", Pleshy, Essex, England",51.7704679,England,0,Europe,,,
US,True,-71.5377934,(31 Dec 1469),42.1253838,United States,0,North America,,,
GB,True,-1.8017245,", Raby, Durham, England",54.5910607,England,0,Europe,,,
GB,True,-0.5652554,", Berkhamsted, Hertfordshire, England",51.7607271,England,0,Europe,,,
GB,True,-1.2649062,", Fotheringhay, Northhamptonshire, England",52.5310214,England,0,Europe,,,
GB,True,-1.8068071,"Of Raby With Keverstone, Staindrop, Durham, England",54.5800156,England,0,Europe,,,
GB,True,-2.2726175,"Okeford, Fitzpaine, Dorset, England",50.9026432,England,0,Europe,,,
FR,True,1.9086066,Orleans,47.9027336,France,0,Europe,,,
GB,True,-2.2304022,"Wotton, Gloucestershire, England",51.8690821,England,0,Europe,,,
GB,True,-2.2005697,"Of, Beverstone, Gloucestershire, England",51.6432869,England,0,Europe,,,
GB,True,-1.2649062,"Beverstone, Gloucs., , England",52.5310214,England,0,Europe,,,
GB,True,-2.1899697,"St. James Priory, Dudley, Staffordshire, England",52.5013588,England,0,Europe,,,
GB,True,-1.404189,"Of, Itchell, Southampton, England",50.9025349,England,0,Europe,,,
GB,True,-1.0447215,"Of Basing, Hampshire, England",51.2889702,England,0,Europe,,,
GB,True,-2.8282672,"Of Hinton-St. George, Somersetshire, England",50.9093898,England,0,Europe,,,
GB,True,-1.046029,"Basing, Hampshire, England",51.2712823,England,0,Europe,,,
GB,True,-1.0447215,"Of, Basing, Hampshire, England",51.2889702,England,0,Europe,,,
GB,True,-1.046029,", Basing, Hampshire, England",51.2712823,England,0,Europe,,,
GB,True,-1.046029,"Basing, Hampshire, Eng",51.2712823,United Kingdom,0,Europe,,,
GB,True,-1.2433133,"Of, Crandal, Hampshire, England",51.0449814,England,0,Europe,,,
GB,True,-1.2433133,"Of Herriard, Hampshire, Eng.",51.0449814,United Kingdom,0,Europe,,,
GB,True,-2.0568913,"Of, Coberley, Gloucestershire, England",51.8434444,England,0,Europe,,,
SK,True,18.2481705,(40-1467),47.8421665,Slovakia,0,Europe,,,
GB,True,-1.5694908,"Of, Littlecote, Wiltshire, England",51.4333419,England,0,Europe,,,
GB,True,-2.186237,", Deerhurst, Gloucestershire, England",51.9528346,England,0,Europe,,,
GB,True,-2.1880662,", Cubberley, Gloucestershire, England",51.7643786,England,0,Europe,,,
AU,True,149.5481193,Unmarried,-33.4596678,Australia,0,Oceania,,,
GB,True,-0.1138437,Gray's Inn,51.520415,United Kingdom,0,Europe,,,
NL,True,5.6343227,Holland,52.2434979,Netherlands,0,Europe,,,
US,True,-76.5904374,", Middlesex Co, VA",37.6221412,United States,0,North America,,,
GB,True,0.9472305,"Hoe, Norfolk, England",52.7184506,England,0,Europe,,,
GB,True,-3.5394457,"Stonehedge, , , England",50.7047622,England,0,Europe,,,
GB,True,-2.1691238,"Colne, Lancashire, England",53.8567728,England,0,Europe,,,
GB,True,-2.8013499,"Of, Windlehouse, Lancaster, England",54.0488219,England,0,Europe,,,
GB,True,1.2584744,"Burgh, Suffolk, England",52.1166641,England,0,Europe,,,
GB,True,0.9717538,"Aldham, Suffolk, , England",52.0632432,England,0,Europe,,,
GB,True,0.7823023,"Of, Maldon, Essex, England",51.7952538,England,0,Europe,,,
GB,True,0.9472305,"Hoe, , , England",52.7184506,England,0,Europe,,,
GB,True,1.2972286,"St. Michael, Plea, , England",52.6305193,England,0,Europe,,,
GB,True,-2.8013499,"Of, Barnside, Lancaster, England",54.0488219,England,0,Europe,,,
GB,True,-2.8013499,"Of, Stonehedge, Lancaster, England",54.0488219,England,0,Europe,,,
GB,True,-1.031873,"Workingham, Berkshire, , Eng",51.4534889,United Kingdom,0,Europe,,,
GB,True,-1.3486528,Burbage,52.5279306,United Kingdom,0,Europe,,,
GB,True,-2.9131428,"Of, Roscombe, , England",54.5652818,England,0,Europe,,,
GB,True,-1.3975608,"Of, Linkenholt Manor, Hants, England",50.9125822,England,0,Europe,,,
GB,True,-2.8013499,"Of, Palstarr, Lancaster, England",54.0488219,England,0,Europe,,,
GB,True,-0.8733698,"Barkham, Berkshire, England",51.4031075,England,0,Europe,,,
GB,True,-1.2649062,"Barkham Manor, Barkham, Berkshsire, England",52.5310214,England,0,Europe,,,
US,True,-76.5258553,"Epping Forest, Lancaster, VA",37.7913044,United States,0,North America,,,
US,True,-76.5594479,"Gloucester Co., Virginia",37.4452288,United States,0,North America,,,
US,True,-76.3244568,"Of, , Lancaster, Virginia",40.043127,United States,0,North America,,,
US,True,-76.5156945,", York, VA.",37.2230374,United States,0,North America,,,
VA,True,12.4528527,"Yorkco, VA",41.903411,Vatican City,0,Europe,,,
GB,True,-1.2742734,"Aston-Le-Walls, , , England",52.1546172,England,0,Europe,,,
GB,True,-0.1277653,London Eng.,51.5074456,United Kingdom,0,Europe,,,
VA,True,12.4528527,"Elizabethcity, VA",41.903411,Vatican City,0,Europe,,,
GB,True,-1.7954134,"Of, , Wiltshire, Eng",51.0690613,United Kingdom,0,Europe,,,
GB,True,-1.2649062,"Of Burnham, Boven, Eng",52.5310214,United Kingdom,0,Europe,,,
GB,True,-0.3414524,"Of, Tighes, Surrey, England",51.2715316,England,0,Europe,,,
GB,True,0.3612985,"Of, Kent, England",51.4269241,England,0,Europe,,,
GB,True,-1.2649062,"Sulgrave, Northhampton, , Eng",52.5310214,United Kingdom,0,Europe,,,
GB,True,-1.2649062,"Radway, Warricks, Eng",52.5310214,United Kingdom,0,Europe,,,
GB,True,-0.8946441,"Of, Boveney, Bucks, England",51.7834994,England,0,Europe,,,
GB,True,-0.7748399,"Of Binfield, Berks, England",51.4658779,England,0,Europe,,,
GB,True,-0.8998074,"Of, Par. Of Burnham, Buckinghamshire, England",51.840894,England,0,Europe,,,
GB,True,-1.5536906,"Of, Oversly, Warwickshire, England",52.3213064,England,0,Europe,,,
GB,True,-2.0771314,", Berwick, Wiltshire, England",50.9853571,England,0,Europe,,,
GB,True,-0.0889387,"Of, London, London, England",51.5141618,England,0,Europe,,,
GB,True,1.2515655,"St. Mary, Hellesdon, Norfolk, England",52.6486234,England,0,Europe,,,
GB,True,0.9717538,"Of, Aldham, Suffolk, England",52.0632432,England,0,Europe,,,
GB,True,-0.865913,"Of, Little Creaton, Northants, England",52.3106138,England,0,Europe,,,
GB,True,-0.1345285,"Of, Cuckfield, Sussex, England",51.0094539,England,0,Europe,,,
US,True,-93.5915665,"Hope, Hempstead Co., AR",33.6670616,United States,0,North America,,,
US,True,-87.6244212,"Chicago, Cook Co., IL",41.8755616,United States,0,North America,,,
US,True,-96.6089146,"Sherman, Grayson Co., TX",33.6398609,United States,0,North America,,,
US,True,-89.5523071,"near Sikeston, Scott Co., MO",37.0516647,United States,0,North America,,,
US,True,-94.3569264,"Hempstead Co., MO",36.8227542,United States,0,North America,,,
US,True,-93.4063842,"Bodcaw, Nevada Co., AR",33.5579004,United States,0,North America,,,
US,True,-88.9119403,"Tippah Co., MS",34.7296814,United States,0,North America,,,
US,True,-96.6702111,"Grayson Co., TX",33.5636114,United States,0,North America,,,
US,True,-96.6089146,"West Hill Cem., Sherman, Grayson Co., TX",33.6398609,United States,0,North America,,,
US,True,-93.3055491,"Parker Twp., Nevada Co., AR",33.6413476,United States,0,North America,,,
US,True,-93.5915665,"Block E, Rose Hill Cem., Hope, AR",33.6670616,United States,0,North America,,,
US,True,-88.9119403,"Lowry Cem., Tippah Co., MS",34.7296814,United States,0,North America,,,
US,True,-96.6702111,"Holloway Cem., Grayson Co., TX",33.5636114,United States,0,North America,,,
GA,True,11.6899699,GA,-0.8999695,Gabon,0,Africa,,,
US,True,-88.9119403,"Pleasant Hill Ce, East Faulkner, Tippah",34.7296814,United States,0,North America,,,
US,True,-81.4639835,FL,27.7567667,United States,0,North America,,,
US,True,-81.3175232,"Kossuth, Alcom Co., MS",28.5125502,United States,0,North America,,,
US,True,-85.9870669,"Coffee Co., AL",31.3629619,United States,0,North America,,,
US,True,-86.4597236,"Covington Co., AL",31.196549,United States,0,North America,,,
AL,True,19.9999619,"Red Level Cem., AL",41.000028,Albania,0,Europe,,,
US,True,-86.6754793,"Butler Co., AL",31.7340713,United States,0,North America,,,
US,True,-120.8089843,"Ebenezer Cem., Parker Twp., Nevada Co.,",39.3540335,United States,0,North America,,,
US,True,-92.3910295,"Union Parish, LA",32.8385899,United States,0,North America,,,
US,True,-93.5915665,"Hope, AR",33.6670616,United States,0,North America,,,
US,True,-73.5024404,"Oak Grove Cem., DeRoan Twp., Hempstead C",40.6009191,United States,0,North America,,,
US,True,-93.6929825,"Hempstead Co., AR",33.6949319,United States,0,North America,,,
AL,True,19.9999619,AL,41.000028,Albania,0,Europe,,,
US,True,-88.9119403,"Lowry Cemetery, Tippah Co., MS",34.7296814,United States,0,North America,,,
US,True,-86.4205249,"Rutherford Co., TN",35.8563421,United States,0,North America,,,
TN,True,9.400138,TN,33.8439408,Tunisia,0,Africa,,,
US,True,-97.8045599,"Parker Co., TX",32.7772597,United States,0,North America,,,
US,True,-79.0392919,NC,35.6729639,United States,0,North America,,,
IE,True,-7.9794599,Ireland,52.865196,Ireland,0,Europe,,,
US,True,-100.445882,USA,39.7837304,USA,0,North America,,,
SC,True,55.4540146,"Chesterfield Dis, SC",-4.6574977,Seychelles,0,Africa,,,
US,True,-86.6121861,"Red Level, Covington Co., AL",31.4071111,United States,0,North America,,,
US,True,-84.9282058,"Early Co., GA",31.3454341,United States,0,North America,,,
SC,True,55.4540146,SC,-4.6574977,Seychelles,0,Africa,,,
SC,True,55.4540146,"Kershaw Dist., SC",-4.6574977,Seychelles,0,Africa,,,
US,True,-93.3055491,"Ebenezer Cem., Nevada Co., AR",33.6413476,United States,0,North America,,,
US,True,-93.5304543,"Shover Springs, Hempstead Co., AR",33.6228953,United States,0,North America,,,
AR,True,-64.9672817,AR,-34.9964963,Argentina,0,South America,,,
US,True,-79.7580486,"Parker Twp., AR",41.0660757,United States,0,North America,,,
US,True,-89.4725635,"Marshall Co., MS",34.7329208,United States,0,North America,,,
US,True,-89.4725635,"Chewalla Baptist, Marshall Co., MS",34.7329208,United States,0,North America,,,
KY,True,-79.9174627,KY,19.7031822,Cayman Islands,0,North America,,,
US,True,-80.804312,"Tippah Co., AR",35.2211432,United States,0,North America,,,
IE,True,-7.9794599,Ireland (?),52.865196,Ireland,0,Europe,,,
SC,True,55.4540146,"Orangeburg Dist., SC",-4.6574977,Seychelles,0,Africa,,,
US,True,-85.9870669,"Longstreet, Coffee Co., AL",31.3629619,United States,0,North America,,,
SC,True,55.4540146,"Darlington Dist., SC",-4.6574977,Seychelles,0,Africa,,,
US,True,-86.1999118,"Montgomery Co., AL",32.1672192,United States,0,North America,,,
US,True,-86.3244009,"Crenshaw Co., AL",31.6809362,United States,0,North America,,,
US,True,-86.3114018,"Mt. Pleasant, Crenshaw Co., AL",31.8324874,United States,0,North America,,,
US,True,-81.2062724,"Lincoln Co., NC",35.4866424,United States,0,North America,,,
US,True,-86.0130908,"Macon Co., TN",36.5237906,United States,0,North America,,,
US,True,-92.2896267,"Little Rock, AR",34.7465071,United States,0,North America,,,
NG,True,5.3966045,"Tipperary, IRE",7.738848,Nigeria,0,Africa,,,
GB,True,-0.1277653,"London, England",51.5074456,England,0,Europe,,,
US,True,-77.9501139,"Java, Genesse Co, NY",42.123911,United States,0,North America,,,
US,True,-118.3963062,"Beverly Hills, LA Co, CA",34.0696501,United States,0,North America,,,
US,True,-77.927513,"Clarkson, Monroe Co, NY",43.233116,United States,0,North America,,,
US,True,-74.0918102,"Whitesides C, NY",43.0646542,United States,0,North America,,,
IL,True,34.8594762,"Whitesides C, IL",30.8124247,Israel,0,Asia,,,
FR,True,-0.3635615,"Queens, New Brunswk, CAN",49.1813403,France,0,Europe,,,
GB,True,-3.2086898,"Argyle, Scotland",55.9523918,Scotland,0,Europe,,,
GB,True,-4.1140518,"Paisly, Renfrow, Scotland",56.7861112,Scotland,0,Europe,,,
GB,True,-0.2699524,"Surry, England",50.8332464,England,0,Europe,,,
IL,True,34.8594762,"Clyde Twp, Whitesides C, IL",30.8124247,Israel,0,Asia,,,
IL,True,34.8594762,"Main Street, Tampico, Whitesides, IL",30.8124247,Israel,0,Asia,,,
GB,True,-0.2699524,"Surry C, England",50.8332464,England,0,Europe,,,
GB,True,-0.2699524,"Epson, Surry C, England",50.8332464,England,0,Europe,,,
US,True,-77.0204083,"Port Tobacco, Charles Co, MD",38.5112633,United States,0,North America,,,
US,True,-77.4118135,"Frederick Co, MD",39.4608481,United States,0,North America,,,
US,True,-77.027847,"Charles Co, MD",38.4991611,United States,0,North America,,,
US,True,-84.4646251,"Loudon Co, KY",38.0533594,United States,0,North America,,,
US,True,-85.925817,"Seages Creek, Barren Co, KY",36.9584649,United States,0,North America,,,
US,True,-85.664528,"Jefferson Co, KY",38.1787175,United States,0,North America,,,
KY,True,-79.9174627,"Owensbow, KY",19.7031822,Cayman Islands,0,North America,,,
US,True,-87.8339064,"Russeville, Franklin Co, AL",34.440962,United States,0,North America,,,
US,True,-77.4019268,"Petersburg, VA",37.227928,United States,0,North America,,,
US,True,-73.2541069,"Pittsfield, MA",42.4484778,United States,0,North America,,,
US,True,-73.9855319,"Manhattan, New York, NY",40.7579554,United States,0,North America,,,
IL,True,34.8594762,IL,30.8124247,Israel,0,Asia,,,
US,True,-112.074141,"Phoenix, AZ",33.4484367,United States,0,North America,,,
US,True,-94.8466322,"St. Joseph, MO",39.7686055,United States,0,North America,,,
US,True,-118.242766,"Los Angeles, LA County, CA",34.0536909,United States,0,North America,,,
US,True,-73.6747564,"Hempstead, Long Island, NY",40.8091416,United States,0,North America,,,
US,True,-74.8012119,"Cape May County, NJ",39.1765386,United States,0,North America,,,
US,True,-80.0968188,"Morgan Twp, Greene Co, PA",39.956853,United States,0,North America,,,
US,True,-80.117838,"Smith Cemetery, Greene Co, PA",39.9128529,United States,0,North America,,,
US,True,-80.6785145,"Springfield, Columbiana Co., Ohio",40.889855,United States,0,North America,,,
US,True,-74.0615285,"Shrewsbury, Monmouth Co., NJ",40.3295547,United States,0,North America,,,
IN,True,78.6677428,"Near Butlerville, IN",22.3511148,India,0,Asia,,,
US,True,-79.8336541,"Jefferson Twp, Fayette Co., PA",40.054026,United States,0,North America,,,
US,True,-118.0338664,"Whittier, CA",33.9749136,United States,0,North America,,,
US,True,-74.0615285,"Shrewsbury, Monmouth Co., New Jersey",40.3295547,United States,0,North America,,,
US,True,-74.4041622,New Jersey,40.0757384,United States,0,North America,,,
US,True,-92.5617875,Missouri,38.7604815,United States,0,North America,,,
US,True,-74.7226665,"Burlington Co., New Jersey",39.9325409,United States,0,North America,,,
US,True,-93.3122705,"Near West Branch, Iowa",41.9216734,United States,0,North America,,,
US,True,-72.032366,Mass.,42.3788774,United States,0,North America,,,
US,True,-80.7826416,"Mahoning County, Ohio",40.9830133,United States,0,North America,,,
US,True,-80.5754631,"Springfield, Mahoning County, Ohio",40.9433676,United States,0,North America,,,
US,True,-73.0994297,"Hempstead, Long Island, New York",40.8514971,United States,0,North America,,,
US,True,-73.0994297,"Hempstead Plains, Long Island, New York",40.8514971,United States,0,North America,,,
US,True,-73.5852448,"Hempstead Plains, New York",40.7292309,United States,0,North America,,,
US,True,-76.6483482,"Baltimore County, Maryland",39.4445243,United States,0,North America,,,
US,True,-76.3877382,"Gunpowder, Maryland",39.4148299,United States,0,North America,,,
US,True,-74.1671114,"Monmouth Co., New Jersey",40.2932319,United States,0,North America,,,
US,True,-75.3139227,"Richland, Bucks County, PA",40.4454352,United States,0,North America,,,
US,True,-80.7648602,"Columbiana Co., Ohio",40.7787016,United States,0,North America,,,
US,True,-118.0338664,"Whittier, California",33.9749136,United States,0,North America,,,
US,True,-80.8086973,"Colerain, Belmont County, Ohio",40.1259045,United States,0,North America,,,
US,True,-85.5127432,"Butlerville, Jennings County, Indiana",39.0344983,United States,0,North America,,,
US,True,-82.474952,"Elk Twp., Vinton Co., Ohio",39.2614972,United States,0,North America,,,
US,True,-117.9454867,"La Habra, California",33.9316066,United States,0,North America,,,
US,True,-117.8249705,"Yorba Linda, California",33.8901096,United States,0,North America,,,
US,True,-114.891718,"Ely, Nevada",39.2480588,United States,0,North America,,,
US,True,-80.3668343,"Smith Twp, Washington Co., Pennsylvania",40.369102,United States,0,North America,,,
US,True,-82.4740302,"Vinton County, Ohio",39.2744355,United States,0,North America,,,
US,True,-82.5469722,"Hocking Co., Ohio",39.4644491,United States,0,North America,,,
US,True,-80.2541251,"Washington Co., Pennsylvania",40.1943798,United States,0,North America,,,
US,True,-77.231012,"Gettysburg, Pennsylvania",39.8308973,United States,0,North America,,,
US,True,-80.3668343,"Smith Twp., Washington Co., Pennsylvania",40.369102,United States,0,North America,,,
US,True,-77.0107368,"Hartford Co., Maryland",38.9949164,United States,0,North America,,,
US,True,-82.5469722,"Hocking County, Ohio",39.4644491,United States,0,North America,,,
US,True,-81.877978,"Morgan County, Ohio",39.5943953,United States,0,North America,,,
US,True,-80.8086973,"Colerain, Belmont Co., Ohio",40.1259045,United States,0,North America,,,
US,True,-85.6359201,"Bigger Twp., Jennings Co., Indiana",38.9957749,United States,0,North America,,,
US,True,-80.9152613,"Goshen, Mahoning Co., Ohio",40.9589057,United States,0,North America,,,
US,True,-74.1162152,"Middletown, New Jersey",40.3898188,United States,0,North America,,,
US,True,-75.5343681,"Brandywine, New Castle Co., Delaware",39.8295563,United States,0,North America,,,
US,True,-75.4013315,Delaware,38.6920451,United States,0,North America,,,
US,True,-75.3791307,"Fermanagh, Juanita Co., Pennsylvania",40.13047,United States,0,North America,,,
US,True,-76.9382069,Maryland,39.5162401,United States,0,North America,,,
US,True,-82.4543621,"Washington Twp., Hocking Co., Ohio",39.4374403,United States,0,North America,,,
US,True,-76.3048991,"Harford County, Maryland",39.548545,United States,0,North America,,,
US,True,-77.7865722,"Centre County, Pennsylvania",40.9381735,United States,0,North America,,,
US,True,-93.5613292,"Indianola, Iowa",41.3604966,United States,0,North America,,,
US,True,-82.2044367,"Perry County, Ohio",39.6370289,United States,0,North America,,,
US,True,-90.1177442,"Colona Twp., Henry Co., Illinois",41.3418549,United States,0,North America,,,
US,True,-80.2541251,"Washington, Pennsylvania",40.1943798,United States,0,North America,,,
US,True,-74.5601181,"Morris County, New Jersey",40.8679538,United States,0,North America,,,
US,True,-76.2411283,"Lancaster Co., Pennsylvania",40.08067,United States,0,North America,,,
US,True,-76.6483482,"Baltimore Co., Maryland",39.4445243,United States,0,North America,,,
US,True,-81.877978,"Morgan Co., Ohio",39.5943953,United States,0,North America,,,
US,True,-82.6881395,Ohio,40.2253569,United States,0,North America,,,
US,True,-75.7652424,"Chester Co., Pennsylvania",39.9829308,United States,0,North America,,,
US,True,-81.0097516,"Belmont Co., Ohio",40.0057737,United States,0,North America,,,
US,True,-75.1188504,"Plumstead, Bucks County, Pennsylvania",40.3862315,United States,0,North America,,,
US,True,-75.7802235,"E. Caln, Chester Co., Pennsylvania",39.9909398,United States,0,North America,,,
US,True,-79.97894,"Clover Hill, Washington Co., Pennsylvani",40.0859059,United States,0,North America,,,
US,True,-76.7429746,"York County, Pennsylvania",39.9731431,United States,0,North America,,,
US,True,-77.7278831,Pennsylvania,40.9699889,United States,0,North America,,,
GB,True,-3.73893,Wales,52.2928116,Wales,0,Europe,,,
US,True,-75.3139227,"Richland, Bucks County, Pennsylvania",40.4454352,United States,0,North America,,,
US,True,-75.2737955,"Upper Darby, Pennsylvania",39.9284459,United States,0,North America,,,
US,True,-75.6599297,"Christiana, Delaware",39.6651122,United States,0,North America,,,
US,True,-74.6850935,"Roxbury, Morris County, New Jersey",40.9026666,United States,0,North America,,,
IE,True,-7.9794599,"Balleymoney, County Antrim, Ireland",52.865196,Ireland,0,Europe,,,
US,True,-75.7652424,"Alglen, Chester Co., Pennsylvania",39.9829308,United States,0,North America,,,
US,True,-75.9937401,"Salisbury, Lancaster Co., Pennsylvania",40.0403575,United States,0,North America,,,
US,True,-78.6212207,"Hampshire Co., West Virginia",39.3015109,United States,0,North America,,,
IE,True,-9.2979572,"Carrickfergus, Antrim County, Ireland",53.8598047,Ireland,0,Europe,,,
US,True,-75.6115893,"Pikeland, Chester County, Pennsylvania",40.1003815,United States,0,North America,,,
US,True,-75.6709997,"East Caln, Chester County, Pennsylvania",40.0124277,United States,0,North America,,,
US,True,-75.6709997,"East Caln, Chester Co., Pennsylvania",40.0124277,United States,0,North America,,,
US,True,-75.662956,"New Castle Co., Delaware",39.6159851,United States,0,North America,,,
US,True,-76.9368682,"Warrington, York County, Pennsylvania",40.0656653,United States,0,North America,,,
US,True,-76.9382069,"Gunpowder Forest, Maryland",39.5162401,United States,0,North America,,,
US,True,-76.8040544,"Newberry, York County, Pennsylvania",40.1302489,United States,0,North America,,,
US,True,-71.4165905,"Framingham, Mass.",42.2773177,United States,0,North America,,,
FR,True,167.494783,"Northampton Twp., Burlington Co., New Je",-22.643558,France,0,Europe,,,
US,True,-74.8917412,"Evesham, Burlington Co., New Jersey",39.851752,United States,0,North America,,,
US,True,-85.8446874,"Sinking Spring,Hodgenville,Hardin Co.,KY",37.6729099,United States,0,North America,,,
US,True,-89.6439575,"Oak Ridge Cemetary,Springfield, Illinois",39.7990175,United States,0,North America,,,
US,True,-79.1525761,"Augusta Co., VA",38.1793809,United States,0,North America,,,
US,True,-90.0059483,"Farmington, IL",40.6980933,United States,0,North America,,,
US,True,-84.3715286,"Campbell Co., KY",38.9339799,United States,0,North America,,,
US,True,-87.0330532,"Gentryville, IN",38.1042183,United States,0,North America,,,
US,True,-75.9433305,"Berks Co., PA",40.4113762,United States,0,North America,,,
US,True,-85.664528,"Jefferson Co., KY",38.1787175,United States,0,North America,,,
US,True,-74.2737573,"Freehold, NJ",40.2601096,United States,0,North America,,,
US,True,-78.8949442,"Linville's Creek, Rockingham Co., VA",38.5080288,United States,0,North America,,,
US,True,-78.8949442,"Rockingham Co., VA",38.5080288,United States,0,North America,,,
US,True,-73.0994297,"Smithtown, Long Island, NY",40.8514971,United States,0,North America,,,
US,True,-85.4741595,"Nelson Co., KY",37.8078463,United States,0,North America,,,
US,True,-76.9166241,"Howard Co., MD",39.2305289,United States,0,North America,,,
MD,True,28.5670941,MD,47.2879608,Moldova,0,Europe,,,
US,True,-70.8897676,"Hingham, MA",42.2417669,United States,0,North America,,,
US,True,-80.2050603,"Amity, PA",40.0395169,United States,0,North America,,,
